400183,西安路沿线
400184,太原街沿线
400185,星海湾
400186,黑石礁
400187,马栏子
400188,周水子
400189,凌水镇
400190,人民广场
400191,体育馆/文化宫
400192,东广场
400193,卫星广场
400194,胜利公园
400195,雁鸣湖
400196,火车站
400197,朝阳公园/桂林路
400198,文化广场
400199,红旗街
400200,南湖公园
400201,东盛
400202,东站
400203,长春公园/新竹
400204,锦江广场/电影城
400205,双阳大街
400206,中央大街
400207,新阳路
400208,爱建社区
400209,建国公园
400210,群力地区
400211,秋林地区
400212,花园街
400213,芦家街/宣化街
400214,文昌街
400215,松花江街
400216,和兴路沿线
400217,军工院
400218,开发区
400219,大学城
400220,江畔景区
400221,景阳街/南极街
400222,哈尔滨东站
400223,新疆大街
400224,太阳岛
400225,世茂大道
400226,珠江路/公滨路
400227,三大动力路
400228,外滩
400229,人民广场
400230,南京东路
400231,城隍庙
400232,老西门
400233,董家渡
400234,徐家汇
400235,万体馆
400236,衡山路
400237,复兴西路/丁香花园
400238,肇嘉浜路沿线
400239,音乐学院
400240,龙华
400241,漕河泾/田林
400242,上海南站
400243,虹桥
400244,天山
400245,古北
400246,中山公园
400247,上海影城/新华路
400248,动物园/虹桥机场
400249,北新泾
400250,南京西路
400251,静安寺
400252,曹家渡
400253,同乐坊
400254,真如
400255,武宁地区
400256,长寿路
400257,长风公园/华师大
400258,曹杨地区
400259,梅川路
400260,中山北路/甘泉地区
400261,曹家渡
400262,火车站
400263,大宁地区
400264,彭浦新村
400265,闸北公园
400266,北区汽车站
400267,曲阳地区
400268,鲁迅公园
400269,四川北路
400270,海宁路/七浦路
400271,临平路/和平公园
400272,北外滩
400273,凉城/江湾镇
400274,五角场/大学区
400275,控江地区
400276,虹桥镇
400277,虹梅路
400278,七宝
400279,莘庄
400280,南方商城
400281,春申地区
400282,老闵行
400283,万源城/东兰路
400284,龙柏地区
400285,陆家嘴
400286,八佰伴
400287,世纪公园
400288,上南地区
400289,外高桥
400290,金桥
400291,源深体育中心
400292,张江
400293,塘桥
400294,川沙
400295,三林镇
400296,碧云社区
400297,金杨地区
400298,康桥/周浦
400299,惠南镇
400300,珠江路沿线
400301,紫金山/孝陵卫
400302,火车站/玄武湖
400303,新街口地区
400304,常府街/长白街
400305,瑞金路沿线
400306,苜蓿园
400307,夫子庙地区
400308,升州路/集庆路
400309,秦虹村/中华门
400310,建邺万达
400311,莫愁湖/水西门
400312,山西路/湖南路
400313,三牌楼
400314,南大/南师大
400315,草场门/龙江
400316,西站/中山码头
400317,和燕路
400318,开发区
400319,东山镇/大学城
400320,汤山镇
400321,崇安寺
400322,中山路
400323,火车站/上马墩
400324,五爱路
400325,清扬路
400326,南禅寺
400327,五爱广场
400328,青石路/北大街
400329,锡惠路
400330,东亭/东北塘
400332,河埒口
400333,中桥
400334,蠡园/太湖景区
400344,文化宫
400345,天宁其他
400346,北大街
400347,钟楼其他
400353,盘门
400354,十全街/凤凰街
400355,南门
400356,拙政园
400357,观前街地区
400358,景德路沿线
400359,留园
400360,石路地区
400361,三香路沿线
400362,虎丘景区
400363,木渎地区
400364,长桥地区
400365,吴中其他
400366,阳澄湖
400367,相城其他
400368,城北
400369,开发区
400370,昆山其他
400371,人民中路
400372,青年中路
400373,崇川其他
400380,文昌广场
400381,东关街
400382,城东
400383,何园
400384,瘦西湖
400385,扬州大学
400386,文汇西路
400388,湖滨
400389,南山路
400390,吴山广场/河坊街
400391,城站火车站
400392,武林广场
400393,凤起路沿线
400394,庆春路沿线
400395,朝晖地区
400396,城东
400397,下沙
400398,湖墅南路
400399,大关
400400,拱宸桥/上塘
400401,西湖北线/黄龙
400402,龙井/虎跑
400403,高新文教区
400404,古墩路沿线
400405,开发区/高教园
400406,城厢
400407,北干
400408,萧山其他
400409,月湖公园
400410,天一广场
400411,鼓楼
400412,西门口
400413,翠柏路沿线
400414,兴宁路
400415,体育中心
400416,彩虹广场
400417,汽车东站
400418,老外滩
400419,大剧院
400422,鄞奉路沿线
400423,东钱湖
400424,五马街/大南门
400425,江滨西路
400426,锦绣路
400427,鹿城其他
400451,长江东路
400452,淮河路
400453,省体育场
400454,中科大
400455,马鞍山路
400456,三里庵
400458,东街口
400459,五一广场
400460,福州广场
400461,省体育中心
400462,左海/西湖公园
400463,西禅寺
400464,茶亭/工业路
400465,台江广场
400466,福建师大
400467,榕城广场
400468,火车站
400469,象园
400470,岳峰镇
400471,中山路/轮渡
400472,厦门大学
400473,白鹭洲公园
400474,莲坂/火车站
400475,禾祥西路沿线
400476,莲花
400477,湖滨北路东段
400478,湖滨北路西段
400479,仙岳路沿线
400480,莲前大道
400481,环岛路沿线
400482,鼓浪屿
400484,江头
400485,湖里公园
400486,兴湖路沿线
400487,塘边
400488,金尚小区
400489,东渡路
400490,集美学村
400491,杏林
400494,八一广场/省府
400495,青山路沿线
400496,胜利路
400497,火车站
400498,桃源/司马庙
400499,江铃桥
400501,南昌大学
400502,大明湖
400503,泉城广场
400504,燕山地区
400505,解放路
400506,千佛山公园
400507,济大/会展中心
400508,青龙小区
400509,大观园
400510,体育中心
400511,和谐广场
400512,西市场
400513,火车站/堤口路
400514,北园大街
400515,无影山
400516,洪家楼
400517,华龙路沿线
400518,长清大学城
400519,香港中路沿线
400520,火车站/团岛
400521,湛山/太平角
400522,浮山所
400523,台东
400524,儿童公园/青岛港
400525,海泊桥
400526,南京路北段
400527,小村庄
400528,海琴广场
400529,崂山风景区
400530,麦岛大学区
400531,石老人
400532,李村
400533,绿城广场
400534,中原万达
400535,碧沙岗
400536,大学路
400537,凯旋门
400538,人民路
400539,经三路沿线
400540,天旺广场
400541,省电视台
400542,建文新世界
400543,金水路/省政府
400544,国贸
400545,大石桥/体育场
400548,客运港/江滩
400549,港澳台风情街
400550,百步亭/二七
400551,解放公园
400552,竹叶山/后湖
400553,江汉路步行街
400554,西北湖
400555,汉口火车站
400556,武汉广场
400557,古田路
400558,硚口路
400559,鹦鹉大道
400560,汉阳大道
400561,沌口
400562,阅马场
400563,武昌火车站
400564,武珞路
400565,水果湖
400566,徐东大街
400567,八大家/红钢城
400568,余家头
400569,光谷/鲁巷
400570,石碑岭/街道口
400571,吴家山
400572,德政园
400573,马王堆
400574,五一广场
400575,袁家岭/火车站
400576,天心阁/体育馆
400577,桐梓坡/望月湖
400578,岳麓山
400579,金帆小区
400580,望麓园
400581,伍家岭
400582,东塘
400583,桂花路
400584,三湘小区
400585,雨花亭
400586,上下九商业区
400587,中山七八路
400588,西村/西场
400589,芳村
400590,沙面
400591,荔湾其他
400592,北京路商业区
400593,环市东路沿线
400594,中山二三路/东山口
400595,五羊新城
400596,沿江路沿线/二沙岛
400597,中山六路
400598,火车站/人民北路
400599,东风中路/越秀公园
400600,麓湖公园周边
400601,越秀其他
400602,江南西商业区
400603,客村/赤岗
400604,琶洲
400605,江南大道沿线
400606,工业大道沿线
400607,滨江路沿线
400608,新港西路沿线
400609,东晓南路沿线
400610,海珠其他
400611,天河城/体育中心
400612,天河北/广州东站
400613,珠江新城/跑马场
400614,石牌/龙口
400615,天河公园/棠下
400616,车陂/东圃
400617,燕岭/五山
400618,龙洞/岑村
400619,沙河/天平架
400620,天河其他
400621,广园新村
400622,三元里
400623,新市
400624,同德围
400625,同和/京溪
400626,罗冲围/金沙洲
400627,机场路沿线
400628,白云大道沿线
400629,白云其他
400630,市桥
400631,洛浦
400632,大石
400633,大学城
400634,钟村
400635,南村
400636,石碁
400637,番禺其他
400638,笋岗
400639,东门商业圈
400640,宝安南路沿线
400641,罗湖区政府
400642,翠竹路沿线
400643,火车站
400644,莲塘
400645,华强南
400646,车公庙
400647,华强北
400648,八卦岭/园岭
400649,皇岗
400650,梅林
400651,荔枝公园片区
400652,市中心区
400653,沙头
400654,香蜜湖
400655,南山中心区
400656,前海
400657,蛇口
400658,华侨城
400659,南头
400660,南油
400661,科技园
400662,西丽
400663,宝安其他
400664,宝安中心区
400665,龙华镇
400666,龙岗其他
400667,布吉镇
400668,龙岗中心区
400669,大小梅沙
400670,沙头角
400671,盐田
400672,拱北
400673,吉大
400674,香洲
400675,新香洲
400676,前山
400677,唐家湾
400678,横琴
400679,南屏
400680,湾仔
400681,井岸镇
400683,祖庙
400684,市政府
400685,季华园
400686,石湾
400687,季华六路沿线
400688,禅城其他
400689,桂城
400690,大沥
400691,西樵
400692,南海其他
400693,大良
400694,容桂
400695,北滘
400696,伦教
400697,陈村
400698,乐从
400699,龙江
400700,勒流
400701,杏坛
400702,均安
400703,西南
400710,金龙路/国贸大道
400711,金牛岭公园
400712,人民公园
400713,滨海大道东段
400715,海甸岛
400716,蓝天路沿线
400717,白龙路沿线
400718,七星岗
400719,解放碑
400720,两路口
400721,朝天门
400722,大坪
400723,上清寺
400724,大渡口公园
400725,五里店
400726,观音桥
400727,洋河花园
400728,大石坝
400729,重庆大学
400730,沙坪坝
400731,小龙坎
400732,天星桥
400733,磁器口
400734,歌乐山
400735,杨家坪
400736,开发区
400737,黄桷坪
400738,南坪
400739,南滨路
400740,四公里
400741,黄桷垭
400743,龙溪
400744,黄泥塝
400745,两路
400747,合江亭
400748,盐市口
400749,春熙路
400750,书院街
400751,牛市口
400752,东光小区
400753,四川师大
400754,杜甫草堂
400755,青羊宫
400756,府南新区
400757,人民公园
400758,骡马市
400759,草市街
400760,沙湾
400761,茶店子
400762,西南交大
400763,火车站
400764,梁家巷
400765,抚琴
400766,双楠
400767,玉林
400768,科华北路
400769,桐梓林
400770,武侯祠
400771,高升桥
400772,双林路
400773,建设路
400780,三市街
400781,翠湖公园
400782,北教场
400783,丰宁小区
400784,人民东路
400785,白龙寺
400786,金星小区
400787,关上
400788,昆明站
400789,大观楼
400790,滇池
400792,解放路/火车站
400793,金花路沿线
400794,西安交大东校区
400795,钟楼/鼓楼
400796,西北大/西工大
400797,和平门/建国门
400798,小雁塔
400799,劳动公园
400800,汉城路沿线
400801,莲湖公园
400803,未央路沿线
400807,东方红广场
400808,东岗东路
400809,酒泉路
400810,兰州大学
400811,雁滩路
400812,张掖路
400813,兰州西站
400814,福利路
400815,安宁西路
410000,河南省
410100,郑州市
410102,中原区
410103,二七区
410104,管城回族区
410105,金水区
410106,上街区
410108,惠济区
410122,中牟县
410181,巩义市
410182,荥阳市
410183,新密市
410184,新郑市
410185,登封市
410200,开封市
410202,龙亭区
410203,顺河回族区
410204,鼓楼区
410205,禹王台区
410211,金明区
410221,杞县
410222,通许县
410223,尉氏县
410224,开封县
410225,兰考县
410300,洛阳市
410302,老城区
410303,西工区
410304,瀍河回族区
410305,涧西区
410306,吉利区
410311,洛龙区
410322,孟津县
410323,新安县
410324,栾川县
410325,嵩县
410326,汝阳县
410327,宜阳县
410328,洛宁县
410329,伊川县
410381,偃师市
410400,平顶山市
410402,新华区
410403,卫东区
410404,石龙区
410411,湛河区
410421,宝丰县
410422,叶县
410423,鲁山县
410425,郏县
410481,舞钢市
410482,汝州市
410500,安阳市
410502,文峰区
410503,北关区
410505,殷都区
410506,龙安区
410522,安阳县
410523,汤阴县
410526,滑县
410527,内黄县
410581,林州市
410600,鹤壁市
410602,鹤山区
410603,山城区
410611,淇滨区
410621,浚县
410622,淇县
410700,新乡市
410702,红旗区
410703,卫滨区
410704,凤泉区
410711,牧野区
410721,新乡县
410724,获嘉县
410725,原阳县
410726,延津县
410727,封丘县
410728,长垣县
410781,卫辉市
410782,辉县市
410800,焦作市
410802,解放区
410803,中站区
410804,马村区
410811,山阳区
410821,修武县
410822,博爱县
410823,武陟县
410825,温县
410882,沁阳市
410883,孟州市
410900,濮阳市
410902,华龙区
410922,清丰县
410923,南乐县
410926,范县
410927,台前县
410928,濮阳县
411000,许昌市
411002,魏都区
411023,许昌县
411024,鄢陵县
411025,襄城县
411081,禹州市
411082,长葛市
411100,漯河市
411102,源汇区
411103,郾城区
411104,召陵区
411121,舞阳县
411122,临颍县
411200,三门峡市
411202,湖滨区
411221,渑池县
411222,陕县
411224,卢氏县
411281,义马市
411282,灵宝市
411300,南阳市
411302,宛城区
411303,卧龙区
411321,南召县
411322,方城县
411323,西峡县
411324,镇平县
411325,内乡县
411326,淅川县
411327,社旗县
411328,唐河县
411329,新野县
411330,桐柏县
411381,邓州市
411400,商丘市
411402,梁园区
411403,睢阳区
411421,民权县
411422,睢县
411423,宁陵县
411424,柘城县
411425,虞城县
411426,夏邑县
411481,永城市
411500,信阳市
411502,浉河区
411503,平桥区
411521,罗山县
411522,光山县
411523,新县
411524,商城县
411525,固始县
411526,潢川县
411527,淮滨县
411528,息县
411600,周口市
411602,川汇区
411621,扶沟县
411622,西华县
411623,商水县
411624,沈丘县
411625,郸城县
411626,淮阳县
411627,太康县
411628,鹿邑县
411681,项城市
411700,驻马店市
411702,驿城区
411721,西平县
411722,上蔡县
411723,平舆县
411724,正阳县
411725,确山县
411726,泌阳县
411727,汝南县
411728,遂平县
411729,新蔡县
419001,济源市
420000,湖北省
420100,武汉市
420102,江岸区
420103,江汉区
420104,硚口区
420105,汉阳区
420106,武昌区
420107,青山区
420111,洪山区
420112,东西湖区
420113,汉南区
420114,蔡甸区
420115,江夏区
420116,黄陂区
420117,新洲区
420200,黄石市
420202,黄石港区
420203,西塞山区
420204,下陆区
420205,铁山区
420222,阳新县
420281,大冶市
420300,十堰市
420302,茅箭区
420303,张湾区
420321,郧县
420322,郧西县
420323,竹山县
420324,竹溪县
420325,房县
420381,丹江口市
420500,宜昌市
420502,西陵区
420503,伍家岗区
420504,点军区
420505,猇亭区
420506,夷陵区
420525,远安县
420526,兴山县
420527,秭归县
420528,长阳土家族自治县
420529,五峰土家族自治县
420581,宜都市
420582,当阳市
420583,枝江市
420600,襄阳市
420602,襄城区
420606,樊城区
420607,襄州区
420624,南漳县
420625,谷城县
420626,保康县
420682,老河口市
420683,枣阳市
420684,宜城市
420700,鄂州市
420702,梁子湖区
420703,华容区
420704,鄂城区
420800,荆门市
420802,东宝区
420804,掇刀区
420821,京山县
420822,沙洋县
420881,钟祥市
420900,孝感市
420902,孝南区
420921,孝昌县
420922,大悟县
420923,云梦县
420981,应城市
420982,安陆市
420984,汉川市
421000,荆州市
421002,沙市区
421003,荆州区
421022,公安县
421023,监利县
421024,江陵县
421081,石首市
421083,洪湖市
421087,松滋市
421100,黄冈市
421102,黄州区
421121,团风县
421122,红安县
421123,罗田县
421124,英山县
421125,浠水县
421126,蕲春县
421127,黄梅县
421181,麻城市
421182,武穴市
421200,咸宁市
421202,咸安区
421221,嘉鱼县
421222,通城县
421223,崇阳县
421224,通山县
421281,赤壁市
421300,随州市
421303,曾都区
421321,随县
421381,广水市
422800,恩施土家族苗族自治州
422801,恩施市
422802,利川市
422822,建始县
422823,巴东县
422825,宣恩县
422826,咸丰县
422827,来凤县
422828,鹤峰县
429004,仙桃市
429005,潜江市
429006,天门市
429021,神农架林区
430000,湖南省
430100,长沙市
430102,芙蓉区
430103,天心区
430104,岳麓区
430105,开福区
430111,雨花区
430112,望城区
430121,长沙县
430124,宁乡县
430181,浏阳市
430200,株洲市
430202,荷塘区
430203,芦淞区
430204,石峰区
430211,天元区
430221,株洲县
430223,攸县
430224,茶陵县
430225,炎陵县
430281,醴陵市
430300,湘潭市
430302,雨湖区
430304,岳塘区
430321,湘潭县
430381,湘乡市
430382,韶山市
430400,衡阳市
430405,珠晖区
430406,雁峰区
430407,石鼓区
430408,蒸湘区
430412,南岳区
430421,衡阳县
430422,衡南县
430423,衡山县
430424,衡东县
430426,祁东县
430481,耒阳市
430482,常宁市
430500,邵阳市
430502,双清区
430503,大祥区
430511,北塔区
430521,邵东县
430522,新邵县
430523,邵阳县
430524,隆回县
430525,洞口县
430527,绥宁县
430528,新宁县
430529,城步苗族自治县
430581,武冈市
430600,岳阳市
430602,岳阳楼区
430603,云溪区
430611,君山区
430621,岳阳县
430623,华容县
430624,湘阴县
430626,平江县
430681,汨罗市
430682,临湘市
430700,常德市
430702,武陵区
430703,鼎城区
430721,安乡县
430722,汉寿县
430723,澧县
430724,临澧县
430725,桃源县
430726,石门县
430781,津市市
430800,张家界市
430802,永定区
430811,武陵源区
430821,慈利县
430822,桑植县
430900,益阳市
430902,资阳区
430903,赫山区
430921,南县
430922,桃江县
430923,安化县
430981,沅江市
431000,郴州市
431002,北湖区
431003,苏仙区
431021,桂阳县
431022,宜章县
431023,永兴县
431024,嘉禾县
431025,临武县
431026,汝城县
431027,桂东县
431028,安仁县
431081,资兴市
431100,永州市
431102,零陵区
431103,冷水滩区
431121,祁阳县
431122,东安县
431123,双牌县
431124,道县
431125,江永县
431126,宁远县
431127,蓝山县
431128,新田县
431129,江华瑶族自治县
431200,怀化市
431202,鹤城区
431221,中方县
431222,沅陵县
431223,辰溪县
431224,溆浦县
431225,会同县
431226,麻阳苗族自治县
431227,新晃侗族自治县
431228,芷江侗族自治县
431229,靖州苗族侗族自治县
431230,通道侗族自治县
431281,洪江市
431300,娄底市
431302,娄星区
431321,双峰县
431322,新化县
431381,冷水江市
431382,涟源市
433100,湘西土家族苗族自治州
433101,吉首市
433122,泸溪县
433123,凤凰县
433124,花垣县
433125,保靖县
433126,古丈县
433127,永顺县
433130,龙山县
440000,广东省
440100,广州市
440103,荔湾区
440104,越秀区
440105,海珠区
440106,天河区
440111,白云区
440112,黄埔区
440113,番禺区
440114,花都区
440115,南沙区
440116,萝岗区
440183,增城市
440184,从化市
440200,韶关市
440203,武江区
440204,浈江区
440205,曲江区
440222,始兴县
440224,仁化县
440229,翁源县
440232,乳源瑶族自治县
440233,新丰县
440281,乐昌市
440282,南雄市
440300,深圳市
440303,罗湖区
440304,福田区
440305,南山区
440306,宝安区
440307,龙岗区
440308,盐田区
440400,珠海市
440402,香洲区
440403,斗门区
440404,金湾区
440500,汕头市
440507,龙湖区
440511,金平区
440512,濠江区
440513,潮阳区
440514,潮南区
440515,澄海区
440523,南澳县
440600,佛山市
440604,禅城区
440605,南海区
440606,顺德区
440607,三水区
440608,高明区
440700,江门市
440703,蓬江区
440704,江海区
440705,新会区
440781,台山市
440783,开平市
440784,鹤山市
440785,恩平市
440800,湛江市
440802,赤坎区
440803,霞山区
440804,坡头区
440811,麻章区
440823,遂溪县
440825,徐闻县
440881,廉江市
440882,雷州市
440883,吴川市
440900,茂名市
440902,茂南区
440903,茂港区
440923,电白县
440981,高州市
440982,化州市
440983,信宜市
441200,肇庆市
441202,端州区
441203,鼎湖区
441223,广宁县
441224,怀集县
441225,封开县
441226,德庆县
441283,高要市
441284,四会市
441300,惠州市
441302,惠城区
441303,惠阳区
441322,博罗县
441323,惠东县
441324,龙门县
441400,梅州市
441402,梅江区
441421,梅县
441422,大埔县
441423,丰顺县
441424,五华县
441426,平远县
441427,蕉岭县
441481,兴宁市
441500,汕尾市
441502,城区
441521,海丰县
441523,陆河县
441581,陆丰市
441600,河源市
441602,源城区
441621,紫金县
441622,龙川县
441623,连平县
441624,和平县
441625,东源县
441700,阳江市
441702,江城区
441721,阳西县
441723,阳东县
441781,阳春市
441800,清远市
441802,清城区
441821,佛冈县
441823,阳山县
441825,连山壮族瑶族自治县
441826,连南瑶族自治县
441827,清新县
441881,英德市
441882,连州市
441900,东莞市
445100,潮州市
445102,湘桥区
445121,潮安县
445122,饶平县
445200,揭阳市
445202,榕城区
445221,揭东县
445222,揭西县
445224,惠来县
445281,普宁市
445300,云浮市
445302,云城区
445321,新兴县
445322,郁南县
445323,云安县
445381,罗定市
450000,广西壮族自治区
450100,南宁市
450102,兴宁区
450103,青秀区
450105,江南区
450107,西乡塘区
450108,良庆区
450109,邕宁区
450122,武鸣县
450123,隆安县
450124,马山县
450125,上林县
450126,宾阳县
450127,横县
450200,柳州市
450202,城中区
450203,鱼峰区
450204,柳南区
450205,柳北区
450221,柳江县
450222,柳城县
450223,鹿寨县
450224,融安县
450225,融水苗族自治县
450226,三江侗族自治县
450300,桂林市
450302,秀峰区
450303,叠彩区
450304,象山区
450305,七星区
450311,雁山区
450321,阳朔县
450322,临桂县
450323,灵川县
450324,全州县
450325,兴安县
450326,永福县
450327,灌阳县
450328,龙胜各族自治县
450329,资源县
450330,平乐县
450331,荔蒲县
450332,恭城瑶族自治县
450400,梧州市
450403,万秀区
450404,蝶山区
450405,长洲区
450421,苍梧县
450422,藤县
450423,蒙山县
450481,岑溪市
450500,北海市
450502,海城区
450503,银海区
450512,铁山港区
450521,合浦县
450600,防城港市
450602,港口区
450603,防城区
450621,上思县
450681,东兴市
450700,钦州市
450702,钦南区
450703,钦北区
450721,灵山县
450722,浦北县
450800,贵港市
450802,港北区
450803,港南区
450804,覃塘区
450821,平南县
450881,桂平市
450900,玉林市
450902,玉州区
450921,容县
450922,陆川县
450923,博白县
450924,兴业县
450981,北流市
451000,百色市
451002,右江区
451021,田阳县
451022,田东县
451023,平果县
451024,德保县
451025,靖西县
451026,那坡县
451027,凌云县
451028,乐业县
451029,田林县
451030,西林县
451031,隆林各族自治县
451100,贺州市
451102,八步区
451121,昭平县
451122,钟山县
451123,富川瑶族自治县
451200,河池市
451202,金城江区
451221,南丹县
451222,天峨县
451223,凤山县
451224,东兰县
451225,罗城仫佬族自治县
451226,环江毛南族自治县
451227,巴马瑶族自治县
451228,都安瑶族自治县
451229,大化瑶族自治县
451281,宜州市
451300,来宾市
451302,兴宾区
451321,忻城县
451322,象州县
451323,武宣县
451324,金秀瑶族自治县
451381,合山市
451400,崇左市
451402,江洲区
451421,扶绥县
451422,宁明县
451423,龙州县
451424,大新县
451425,天等县
451481,凭祥市
460000,海南省
460100,海口市
460105,秀英区
460106,龙华区
460107,琼山区
460108,美兰区
460200,三亚市
469001,五指山市
469002,琼海市
469003,儋州市
469005,文昌市
469006,万宁市
469007,东方市
469021,定安县
469022,屯昌县
469023,澄迈县
469024,临高县
469025,白沙黎族自治县
469026,昌江黎族自治县
469027,乐东黎族自治县
469028,陵水黎族自治县
469029,保亭黎族苗族自治县
469030,琼中黎族苗族自治县
469031,西沙群岛
469032,南沙群岛
469033,中沙群岛的岛礁及其海域
500000,重庆市
500101,万州区
500102,涪陵区
500103,渝中区
500104,大渡口区
500105,江北区
500106,沙坪坝区
500107,九龙坡区
500108,南岸区
500109,北碚区
500110,綦江区
500111,大足区
500112,渝北区
500113,巴南区
500114,黔江区
500115,长寿区
500116,江津区
500117,合川区
500118,永川区
500119,南川区
500223,潼南县
500224,铜梁县
500226,荣昌县
500227,璧山县
500228,梁平县
500229,城口县
500230,丰都县
500231,垫江县
500232,武隆县
500233,忠县
500234,开县
500235,云阳县
500236,奉节县
500237,巫山县
500238,巫溪县
500240,石柱土家族自治县
500241,秀山土家族苗族自治县
500242,酉阳土家族苗族自治县
500243,彭水苗族土家族自治县
510000,四川省
510100,成都市
510104,锦江区
510105,青羊区
510106,金牛区
510107,武侯区
510108,成华区
510112,龙泉驿区
510113,青白江区
510114,新都区
510115,温江区
510121,金堂县
510122,双流县
510124,郫县
510129,大邑县
510131,蒲江县
510132,新津县
510181,都江堰市
510182,彭州市
510183,邛崃市
510184,崇州市
510300,自贡市
510302,自流井区
510303,贡井区
510304,大安区
510311,沿滩区
510321,荣县
510322,富顺县
510400,攀枝花市
510402,东区
510403,西区
510411,仁和区
510421,米易县
510422,盐边县
510500,泸州市
510502,江阳区
510503,纳溪区
510504,龙马潭区
510521,泸县
510522,合江县
510524,叙永县
510525,古蔺县
510600,德阳市
510603,旌阳区
510623,中江县
510626,罗江县
510681,广汉市
510682,什邡市
510683,绵竹市
510700,绵阳市
510703,涪城区
510704,游仙区
510722,三台县
510723,盐亭县
510724,安县
510725,梓潼县
510726,北川羌族自治县
510727,平武县
510781,江油市
510800,广元市
510802,利州区
510811,元坝区
510812,朝天区
510821,旺苍县
510822,青川县
510823,剑阁县
510824,苍溪县
510900,遂宁市
510903,船山区
510904,安居区
510921,蓬溪县
510922,射洪县
510923,大英县
511000,内江市
511002,市中区
511011,东兴区
511024,威远县
511025,资中县
511028,隆昌县
511100,乐山市
511102,市中区
511111,沙湾区
511112,五通桥区
511113,金口河区
511123,犍为县
511124,井研县
511126,夹江县
511129,沐川县
511132,峨边彝族自治县
511133,马边彝族自治县
511181,峨眉山市
511300,南充市
511302,顺庆区
511303,高坪区
511304,嘉陵区
511321,南部县
511322,营山县
511323,蓬安县
511324,仪陇县
511325,西充县
511381,阆中市
511400,眉山市
511402,东坡区
511421,仁寿县
511422,彭山县
511423,洪雅县
511424,丹棱县
511425,青神县
511500,宜宾市
511502,翠屏区
511503,南溪区
511521,宜宾县
511523,江安县
511524,长宁县
511525,高县
511526,珙县
511527,筠连县
511528,兴文县
511529,屏山县
511600,广安市
511602,广安区
511621,岳池县
511622,武胜县
511623,邻水县
511681,华蓥市
511700,达州市
511702,通川区
511721,达县
511722,宣汉县
511723,开江县
511724,大竹县
511725,渠县
511781,万源市
511800,雅安市
511802,雨城区
511821,名山县
511822,荥经县
511823,汉源县
511824,石棉县
511825,天全县
511826,芦山县
511827,宝兴县
511900,巴中市
511902,巴州区
511921,通江县
511922,南江县
511923,平昌县
512000,资阳市
512002,雁江区
512021,安岳县
512022,乐至县
512081,简阳市
513200,阿坝藏族羌族自治州
513221,汶川县
513222,理县
513223,茂县
513224,松潘县
513225,九寨沟县
513226,金川县
513227,小金县
513228,黑水县
513229,马尔康县
513230,壤塘县
513231,阿坝县
513232,若尔盖县
513233,红原县
513300,甘孜藏族自治州
513321,康定县
513322,泸定县
513323,丹巴县
513324,九龙县
513325,雅江县
513326,道孚县
513327,炉霍县
513328,甘孜县
513329,新龙县
513330,德格县
513331,白玉县
513332,石渠县
513333,色达县
513334,理塘县
513335,巴塘县
513336,乡城县
513337,稻城县
513338,得荣县
513400,凉山彝族自治州
513401,西昌市
513422,木里藏族自治县
513423,盐源县
513424,德昌县
513425,会理县
513426,会东县
513427,宁南县
513428,普格县
513429,布拖县
513430,金阳县
513431,昭觉县
513432,喜德县
513433,冕宁县
513434,越西县
513435,甘洛县
513436,美姑县
513437,雷波县
520000,贵州省
520100,贵阳市
520102,南明区
520103,云岩区
520111,花溪区
520112,乌当区
520113,白云区
520114,小河区
520121,开阳县
520122,息烽县
520123,修文县
520181,清镇市
520200,六盘水市
520201,钟山区
520203,六枝特区
520221,水城县
520222,盘县
520300,遵义市
520302,红花岗区
520303,汇川区
520321,遵义县
520322,桐梓县
520323,绥阳县
520324,正安县
520325,道真仡佬族苗族自治县
520326,务川仡佬族苗族自治县
520327,凤冈县
520328,湄潭县
520329,余庆县
520330,习水县
520381,赤水市
520382,仁怀市
520400,安顺市
520402,西秀区
520421,平坝县
520422,普定县
520423,镇宁布依族苗族自治县
520424,关岭布依族苗族自治县
520425,紫云苗族布依族自治县
520500,毕节市
520502,七星关区
520521,大方县
520522,黔西县
520523,金沙县
520524,织金县
520525,纳雍县
520526,威宁彝族回族苗族自治县
520527,赫章县
520600,铜仁市
522300,黔西南布依族苗族自治州
522301,兴义市
522322,兴仁县
522323,普安县
522324,晴隆县
522325,贞丰县
522326,望谟县
522327,册亨县
522328,安龙县
522600,黔东南苗族侗族自治州
522601,凯里市
522622,黄平县
522623,施秉县
522624,三穗县
522625,镇远县
522626,岑巩县
522627,天柱县
522628,锦屏县
522629,剑河县
522630,台江县
522631,黎平县
522632,榕江县
522633,从江县
522634,雷山县
522635,麻江县
522636,丹寨县
522700,黔南布依族苗族自治州
522701,都匀市
522702,福泉市
522722,荔波县
522723,贵定县
522725,瓮安县
522726,独山县
522727,平塘县
522728,罗甸县
522729,长顺县
522730,龙里县
522731,惠水县
522732,三都水族自治县
530000,云南省
530100,昆明市
530102,五华区
530103,盘龙区
530111,官渡区
530112,西山区
530113,东川区
530114,呈贡区
530122,晋宁县
530124,富民县
530125,宜良县
530126,石林彝族自治县
530127,嵩明县
530128,禄劝彝族苗族自治县
530129,寻甸回族彝族自治县
530181,安宁市
530300,曲靖市
